;id;date;price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;dis_super;view;condition;grade;sqft_above;sqft_basement;yr_built;yr_renovated;zipcode;lat;long;sqft_living15;sqft_lot15;ahf1;ahf2;ahf3
11446;9297300480;20141212T000000;765000.0;4;3.5;2760;4000;2.0;0.0;969.47;2.0;3.0;8.0;2000.0;760.0;1926.0;2014;98126;47.5687;-122.374;1690;4000;33.023546141434146;115.31980058883535;148.3433467302695
11447;2214800730;20140905T000000;287500.0;4;2.5;2240;6944;1.0;0.0;1353.68;2.0;3.0;7.0;1310.0;930.0;1979.0;0;98001;47.338;-122.258;1780;7477;55.45121647542421;105.42257061004324;160.87378708546746
11448;5592900015;20150116T000000;404600.0;3;1.0;1570;7727;1.0;0.0;377.56;2.0;4.0;8.0;1270.0;300.0;1958.0;0;98056;47.4821;-122.192;2440;7727;24.37201504717472;127.27524192613716;151.64725697331187
11449;2386000300;20141202T000000;800000.0;4;2.5;4600;67369;2.0;0.0;1109.62;0.0;3.0;10.0;4600.0;0.0;1990.0;0;98053;47.6417;-121.992;4600;67369;73.29346841194977;92.59682420863581;165.89029262058557
11450;6744700343;20141209T000000;480000.0;5;3.0;2240;15435;1.0;0.0;1394.0;1.0;5.0;7.0;1390.0;850.0;1952.0;0;98155;47.7426;-122.288;2240;10750;32.35411410755985;78.39732671312903;110.75144082068888
11451;1245001739;20150316T000000;550000.0;3;1.0;960;12527;1.0;0.0;884.56;0.0;3.0;7.0;960.0;0.0;1972.0;0;98033;47.6891;-122.203;1220;7579;23.169390865644495;98.0065911235718;121.1759819892163
11452;3626039250;20150428T000000;283000.0;2;1.0;940;6350;1.0;0.0;646.99;0.0;4.0;5.0;940.0;0.0;1942.0;0;98103;47.698;-122.357;1490;6350;79.7658028914137;116.75276784867256;196.51857074008626
11453;7686203275;20150227T000000;140000.0;3;1.0;1240;8000;1.0;0.0;908.59;0.0;4.0;6.0;1040.0;200.0;1954.0;0;98198;47.4204;-122.316;1240;8000;11.66450606962438;97.4940038259364;109.15850989556078
11454;1982201255;20141114T000000;357950.0;2;1.0;810;3880;1.0;0.0;727.86;0.0;3.0;7.0;810.0;0.0;1952.0;0;98107;47.6631;-122.365;900;4365;16.306188852030147;102.28716705510828;118.59335590713843
11455;3342700371;20140609T000000;539950.0;3;2.25;2190;7149;1.0;0.0;1149.69;1.0;4.0;8.0;1240.0;950.0;1963.0;0;98056;47.5243;-122.204;3500;7149;83.16426828903545;91.96403309637265;175.1283013854081
11456;5469502780;20140812T000000;350000.0;4;2.5;2260;13755;1.0;0.0;1066.59;0.0;4.0;9.0;2260.0;0.0;1975.0;0;98042;47.3767;-122.161;2650;13650;31.40776826849759;95.5094071433065;126.9171754118041
11457;7843500070;20141118T000000;308000.0;4;2.25;1960;12243;2.0;0.0;671.82;0.0;3.0;8.0;1960.0;0.0;1989.0;0;98042;47.3405;-122.058;1910;12230;77.61509099163479;76.66842292729746;154.28351391893224
11458;9297300500;20141023T000000;435000.0;2;1.0;870;4000;1.0;0.0;1360.46;2.0;3.0;7.0;870.0;0.0;1950.0;0;98126;47.5682;-122.374;1690;4000;78.39926892648289;111.86102953163696;190.26029845811985
11459;2426039130;20140610T000000;417500.0;4;1.0;1390;10800;1.5;0.0;975.36;0.0;4.0;7.0;1390.0;0.0;1941.0;0;98177;47.7248;-122.359;1390;9360;29.667960709757992;94.29025251455656;123.95821322431455
11460;1854750030;20150407T000000;1164000.0;3;3.5;3620;8072;2.0;0.0;1048.4;0.0;3.0;10.0;2920.0;700.0;1999.0;0;98006;47.5646;-122.127;3680;9624;11.038553124664062;110.1226569367787;121.16121006144276
11461;7548301044;20140710T000000;342500.0;2;1.5;1320;826;2.0;0.0;1199.47;0.0;3.0;8.0;1100.0;220.0;2008.0;0;98144;47.5879;-122.304;1340;1213;49.75717747419918;81.66440380019307;131.42158127439225
11462;1245003006;20141110T000000;1149000.0;4;3.75;3180;9889;2.0;0.0;650.8;0.0;3.0;9.0;2500.0;680.0;2012.0;0;98033;47.6853;-122.204;2910;8558;59.846668504263164;117.6390390956141;177.48570759987726
11463;98020350;20150123T000000;720000.0;4;4.0;3200;7708;2.0;0.0;1304.28;0.0;3.0;10.0;3200.0;0.0;2004.0;0;98075;47.5816;-121.97;3480;7944;63.501981359730024;117.86775904091922;181.36974040064925
11464;4375700065;20140512T000000;315275.0;3;1.75;1440;8040;1.0;0.0;1078.01;0.0;3.0;7.0;960.0;480.0;1951.0;0;98125;47.7128;-122.306;1500;8040;23.423936578128213;116.71648306236264;140.14041964049085
11465;5649600225;20150403T000000;457500.0;3;1.0;960;4600;1.5;0.0;1292.67;0.0;4.0;6.0;960.0;0.0;1927.0;0;98118;47.5553;-122.286;1380;5175;43.60496382853364;121.48494950162686;165.0899133301605
11466;3630110340;20150107T000000;728725.0;4;2.5;3010;3120;2.5;0.0;1039.33;2.0;3.0;8.0;3010.0;0.0;2006.0;0;98029;47.5539;-121.996;2140;3840;71.35121498031049;125.0885209126967;196.4397358930072
11467;1931300090;20140507T000000;99999999.0;3;3.0;1680;1570;3.0;0.0;887.66;0.0;3.0;8.0;1680.0;0.0;2014.0;0;98103;47.6572;-122.346;1640;4800;15.336005034145288;152.67599723824958;168.01200227239485
11468;3342101937;20150410T000000;980000.0;5;4.0;3460;5400;2.0;0.0;1426.88;0.0;3.0;10.0;2830.0;630.0;2012.0;0;98056;47.5201;-122.204;1890;5400;21.536962608324743;88.02554110503658;109.56250371336132
11469;3575302880;20141110T000000;339300.0;3;2.0;970;10000;1.0;0.0;993.3;0.0;5.0;7.0;970.0;0.0;1972.0;0;98074;47.6205;-122.063;1230;7500;61.30306128084729;95.51868082944436;156.82174211029167
11470;826069085;20140903T000000;460000.0;3;2.25;2080;50965;1.0;0.0;1327.75;0.0;3.0;8.0;1590.0;490.0;1979.0;0;98077;47.7506;-122.063;2270;51836;65.12337887056647;105.88457058782238;171.00794945838885
11471;1972201967;20141031T000000;99999999.0;2;2.25;1530;981;3.0;0.0;1494.61;0.0;3.0;8.0;1480.0;50.0;2006.0;0;98103;47.6533;-122.346;1530;1282;39.59524730610259;99.0803623796814;138.675609685784
11472;2185000685;20141124T000000;208417.0;2;1.0;840;4200;1.0;0.0;1291.94;0.0;3.0;5.0;840.0;0.0;1938.0;0;98108;47.5292;-122.316;830;5000;51.10623669872893;106.7467547810024;157.85299147973132
11473;3262300818;20150227T000000;99999999.0;4;3.75;3790;8797;2.0;0.0;677.0;0.0;3.0;11.0;3290.0;500.0;2006.0;0;98039;47.6351;-122.236;2660;12150;42.54065940662023;95.2081573113091;137.74881671792932
11474;1224069074;20140806T000000;925000.0;4;2.5;3300;101930;2.0;0.0;1145.27;0.0;4.0;10.0;3300.0;0.0;1991.0;0;98029;47.576;-121.976;2880;213879;27.063643946249044;94.22488570105139;121.28852964730044
11475;422069067;20150512T000000;276500.0;4;2.25;2380;128937;1.0;0.0;1105.58;0.0;4.0;7.0;2380.0;0.0;1960.0;0;98038;47.4253;-122.043;1030;114998;37.80183013224536;120.862548054745;158.66437818699035
11476;984210590;20140929T000000;360000.0;4;2.25;2470;8686;1.0;0.0;852.61;0.0;4.0;7.0;1270.0;1200.0;1974.0;0;98058;47.4371;-122.166;1900;7350;62.34149938227325;91.02195725358777;153.363456635861
11477;252000300;20150120T000000;300000.0;3;2.0;1470;16500;1.0;0.0;660.59;0.0;3.0;7.0;1470.0;0.0;1961.0;0;98042;47.3617;-122.061;1720;14406;60.916996167276025;80.20638732167993;141.12338348895594
11478;9498200091;20140925T000000;582500.0;2;2.0;1540;6804;1.0;0.0;1136.99;0.0;5.0;7.0;1020.0;520.0;1942.0;0;98177;47.7044;-122.372;1380;6930;41.378113208003874;117.10746465865293;158.4855778666568
11479;9477100170;20140721T000000;375000.0;3;1.5;1370;9720;2.0;0.0;1345.23;0.0;3.0;7.0;1370.0;0.0;1968.0;0;98034;47.7302;-122.197;1510;8775;73.27430452571336;99.19516684682287;172.46947137253625
11480;1438700040;20140825T000000;1321620.0;5;2.75;2410;19447;2.0;0.0;988.45;2.0;3.0;10.0;2290.0;120.0;1968.0;0;98040;47.5549;-122.211;2980;19447;67.52622486017158;106.12344307699358;173.64966793716516
11481;3083000910;20140708T000000;410000.0;3;2.0;1320;6000;1.5;0.0;681.39;0.0;4.0;7.0;1320.0;0.0;1920.0;0;98144;47.5752;-122.304;1620;4000;36.01535639106557;101.93569334221898;137.95104973328455
11482;5428000070;20150511T000000;770000.0;5;3.5;4750;8234;2.0;0.0;1410.87;2.0;3.0;10.0;3350.0;1400.0;2013.0;0;98198;47.3574;-122.318;2160;14496;23.350097116149648;113.44058719182928;136.79068430797892
11483;7950303290;20150402T000000;499950.0;3;1.75;2060;3500;1.0;0.0;888.9;0.0;5.0;7.0;1030.0;1030.0;1951.0;0;98118;47.5635;-122.282;1110;6000;44.23767832242257;110.52859600869655;154.76627433111912
11484;9510900610;20141030T000000;294000.0;5;2.75;2300;7600;1.0;0.0;941.22;0.0;4.0;7.0;1400.0;900.0;1969.0;0;98023;47.3084;-122.372;1750;8500;32.444381839778714;106.93860021939341;139.38298205917212
11485;1972200139;20150218T000000;622500.0;2;1.75;1510;851;3.0;0.0;656.77;0.0;3.0;8.0;1420.0;90.0;2013.0;0;98107;47.6536;-122.358;1300;1338;48.638591237067594;104.6799641728638;153.3185554099314
11486;9478550110;20150303T000000;299950.0;3;2.5;1740;4497;2.0;0.0;623.83;0.0;3.0;7.0;1740.0;0.0;2012.0;0;98042;47.3697;-122.117;1950;4486;81.26954392686282;102.33020351644177;183.59974744330458
11487;9265410010;20150203T000000;212000.0;3;1.75;1470;8350;1.0;0.0;694.28;0.0;3.0;7.0;1470.0;0.0;1990.0;0;98001;47.2587;-122.253;1590;8182;19.777333740160756;99.85390435169269;119.63123809185345
11488;7942601810;20141210T000000;733500.0;3;1.5;2120;4370;1.5;0.0;872.33;0.0;3.0;8.0;2120.0;0.0;1904.0;0;98122;47.606;-122.307;1960;5120;56.31939292830296;117.02775824234104;173.347151170644
11489;6123600285;20141107T000000;185000.0;3;1.5;1010;7755;1.0;0.0;799.22;0.0;3.0;6.0;1010.0;0.0;1953.0;0;98148;47.4238;-122.332;1270;8350;72.45869585818151;89.90282261128489;162.3615184694664
11490;1863900190;20141229T000000;202000.0;2;1.0;840;7200;1.0;0.0;625.26;0.0;4.0;5.0;840.0;0.0;1907.0;0;98032;47.3769;-122.237;1030;7200;19.285681738923742;92.53122585202492;111.81690759094866
11491;808300310;20150313T000000;389000.0;4;2.25;2130;5337;2.0;0.0;933.98;0.0;3.0;7.0;2130.0;0.0;2001.0;0;98019;47.7237;-121.959;2300;6930;82.81235168691106;118.20600789874732;201.01835958565837
11492;4356200120;20141023T000000;248000.0;1;1.0;790;12000;1.0;0.0;623.85;0.0;3.0;6.0;790.0;0.0;1918.0;0;98118;47.5146;-122.265;1900;6000;61.58151568045756;91.77136025944026;153.3528759398978
11493;3796000400;20141120T000000;349000.0;2;1.75;1250;1208;2.0;0.0;833.6;0.0;3.0;7.0;1040.0;210.0;2007.0;0;98144;47.6004;-122.299;1250;1656;54.577249045867376;115.66887824051489;170.24612728638226
11494;3601200017;20140702T000000;175000.0;4;2.5;1780;6000;2.0;0.0;116.23;0.0;3.0;7.0;1780.0;0.0;1991.0;0;98198;47.3828;-122.302;1630;6000;28.01197921023264;108.01331237407723;136.02529158430985
11495;3762900020;20140624T000000;342500.0;2;1.75;1210;7507;1.0;0.0;792.08;0.0;3.0;7.0;1210.0;0.0;1982.0;0;98034;47.7078;-122.234;1840;7500;83.27327249518747;108.5619333432902;191.8352058384777
11496;5637500082;20141203T000000;99999999.0;3;2.0;1060;1184;2.0;0.0;880.3;0.0;3.0;7.0;730.0;330.0;2006.0;0;98136;47.5443;-122.385;1270;1601;39.1439096123536;116.8085149658683;155.9524245782219
11497;8026700105;20150218T000000;700000.0;4;2.75;2870;8625;1.0;0.0;1010.83;1.0;4.0;8.0;1860.0;1010.0;1959.0;0;98155;47.7425;-122.289;2430;8479;45.42906900938585;73.38338459439608;118.81245360378193
11498;2557000540;20150207T000000;270000.0;3;2.25;1810;8262;2.0;0.0;1113.69;0.0;4.0;8.0;1810.0;0.0;1981.0;0;98023;47.2994;-122.37;1820;8262;70.24153659577799;108.168886188299;178.41042278407699
11499;1524800005;20140812T000000;325000.0;2;1.0;1400;10800;1.0;0.0;924.61;0.0;4.0;7.0;1400.0;0.0;1974.0;0;98011;47.7726;-122.21;1560;11280;63.88292277770332;116.10090471651952;179.98382749422285
11500;7229800066;20140819T000000;439950.0;4;2.25;2780;15075;2.0;0.0;416.23;0.0;3.0;7.0;2780.0;0.0;1985.0;0;98059;47.477;-122.116;1650;25542;68.78319088806569;99.70342169158768;168.48661257965335
11501;8081500060;20141001T000000;1928000.0;4;3.25;4280;20296;2.0;0.0;755.27;0.0;4.0;11.0;4280.0;0.0;1984.0;0;98004;47.6377;-122.212;3420;16351;12.376256166378411;81.00466064575798;93.38091681213639
11502;3339900640;20140620T000000;200000.0;3;2.25;1230;7420;1.5;0.0;1098.66;0.0;5.0;7.0;1230.0;0.0;1913.0;0;98002;47.3184;-122.22;1260;7556;39.17091624324635;100.91144835140976;140.0823645946561
11503;7017200110;20141028T000000;400000.0;3;1.0;1690;6658;1.0;0.0;796.44;0.0;3.0;7.0;1690.0;0.0;1942.0;1982;98133;47.7099;-122.35;1080;5925;11.713952774662502;93.98197942081745;105.69593219547995
11504;5104511590;20140520T000000;380000.0;4;3.0;2800;9764;2.0;0.0;1289.75;0.0;3.0;8.0;2800.0;0.0;2002.0;0;98038;47.3543;-122.012;3610;8194;17.45798734121942;108.20274161029756;125.66072895151699
11505;4307301160;20140722T000000;349000.0;4;2.5;2280;4096;2.0;0.0;1143.13;0.0;3.0;7.0;2280.0;0.0;2003.0;0;98056;47.4834;-122.182;2280;3600;77.12428498314473;95.71184115149698;172.83612613464172
11506;6713700250;20140604T000000;500000.0;5;3.0;2920;11440;2.0;0.0;1209.14;0.0;3.0;8.0;2920.0;0.0;2003.0;0;98133;47.7607;-122.354;1720;9348;73.2815125368101;77.18780372466202;150.4693162614721
11507;7202330190;20141001T000000;421200.0;3;2.5;1440;3060;2.0;0.0;1213.9;0.0;3.0;7.0;1440.0;0.0;2003.0;0;98053;47.6821;-122.035;1650;3060;65.86425353014823;103.75418940843376;169.618442938582
11508;6381500065;20140729T000000;376500.0;3;2.0;1630;7800;1.0;0.0;977.27;0.0;5.0;7.0;1630.0;0.0;1950.0;0;98125;47.7326;-122.307;1470;7800;26.006063295552515;99.9303458390618;125.93640913461431
11509;8682262240;20150330T000000;505000.0;2;2.5;1900;5065;2.0;0.0;1377.69;0.0;3.0;8.0;1900.0;0.0;2005.0;0;98053;47.7175;-122.034;1350;4664;53.50365230146014;108.01682490639593;161.52047720785606
11510;6891100590;20150302T000000;750000.0;4;2.75;2810;5497;2.0;0.0;674.89;0.0;3.0;9.0;2810.0;0.0;2011.0;0;98052;47.7081;-122.116;2990;5842;43.644506104055345;95.07182352573709;138.71632962979243
11511;3342103228;20140804T000000;525000.0;4;2.5;2310;5573;2.0;0.0;948.36;0.0;4.0;9.0;2310.0;0.0;2003.0;0;98056;47.5197;-122.2;2310;6189;66.43565625545583;119.0341103762317;185.46976663168752
11512;7515000143;20140805T000000;399950.0;3;2.25;1360;1041;2.0;0.0;1205.19;0.0;3.0;8.0;1094.0;266.0;2006.0;0;98117;47.6925;-122.375;1522;1382;12.112968080437469;129.02726496170965;141.14023304214712
11513;7525900050;20141205T000000;780000.0;3;2.25;2206;82031;1.0;0.0;1133.46;2.0;3.0;6.0;866.0;1340.0;1983.0;0;98074;47.6302;-122.069;2590;53024;68.88422638426994;90.9731925067904;159.85741889106032
11514;6649300190;20140903T000000;407500.0;5;2.0;2740;8230;1.5;0.0;1222.73;0.0;3.0;7.0;2210.0;530.0;1962.0;0;98155;47.7352;-122.297;2130;8232;11.263680848756977;112.94469978934924;124.20838063810622
11515;822039025;20150501T000000;777700.0;3;2.5;2260;251460;1.5;0.0;616.52;0.0;3.0;10.0;2260.0;0.0;1995.0;0;98070;47.4096;-122.449;1610;244372;83.40348181469895;107.66031514783691;191.06379696253586
11516;7214810050;20150416T000000;537000.0;4;2.25;2640;8800;1.0;0.0;1113.37;0.0;3.0;8.0;1620.0;1020.0;1980.0;0;98072;47.7552;-122.148;2500;11700;54.39043636171828;112.5190102860178;166.90944664773608
11517;8151600101;20150116T000000;115000.0;2;1.0;790;7252;1.0;0.0;1278.43;0.0;3.0;5.0;790.0;0.0;1930.0;0;98146;47.5048;-122.365;1260;11470;41.56424368761982;94.53353621818452;136.09777990580434
11518;5126310110;20140722T000000;540000.0;4;2.5;2600;9935;2.0;0.0;893.59;0.0;3.0;8.0;2600.0;0.0;2005.0;0;98059;47.4865;-122.142;2830;7620;81.86007812601176;126.05745548016212;207.9175336061739
11519;7625702437;20150115T000000;389000.0;3;2.5;1350;874;3.0;0.0;1151.36;0.0;3.0;8.0;1270.0;80.0;2006.0;0;98136;47.5491;-122.387;1350;886;16.42866995813499;111.43155259146764;127.86022254960263
11520;1328320350;20141202T000000;387500.0;4;2.5;3190;9856;2.0;0.0;1096.49;0.0;3.0;8.0;3190.0;0.0;1979.0;0;98058;47.4445;-122.126;2260;7996;43.80747701636233;110.2717452534972;154.07922226985954
11521;2767603026;20150415T000000;425000.0;2;1.0;540;2500;1.0;0.0;513.44;0.0;3.0;5.0;540.0;0.0;1905.0;0;98107;47.6729;-122.383;1290;5000;38.62439950408949;88.62963272402244;127.25403222811192
11522;2622059062;20141015T000000;739500.0;3;3.25;4460;51177;2.0;0.0;1207.85;0.0;3.0;9.0;4460.0;0.0;2005.0;0;98042;47.3648;-122.143;2670;38925;39.53263433579584;108.23009521922609;147.76272955502193
11523;1959702045;20141119T000000;900000.0;2;1.0;1240;5500;1.0;0.0;605.79;0.0;3.0;7.0;1240.0;0.0;1954.0;0;98102;47.6461;-122.317;2080;4400;28.163981766387778;110.8577214425505;139.02170320893828
11524;2111000580;20140521T000000;299900.0;3;2.5;2720;6014;2.0;0.0;414.53;0.0;3.0;7.0;2720.0;0.0;2002.0;0;98092;47.3344;-122.174;2760;6537;37.39075808941276;105.95424927833857;143.34500736775132
11525;3421049044;20150409T000000;28900.0;2;1.75;2056;52333;1.0;0.0;968.05;0.0;4.0;7.0;1048.0;1008.0;1980.0;0;98001;47.2592;-122.291;2220;6458;17.70434375737915;98.23143928437567;115.93578304175482
11526;7691800020;20140709T000000;660000.0;4;2.5;2510;4543;2.0;0.0;933.83;0.0;3.0;8.0;2510.0;0.0;2002.0;0;98075;47.5962;-122.039;2550;4675;79.16785330911804;126.91580376275849;206.08365707187653
11527;205000310;20140624T000000;850000.0;4;3.5;3920;37122;2.0;0.0;984.6;0.0;3.0;10.0;3920.0;0.0;1996.0;0;98053;47.6316;-121.988;2550;32647;44.248507110360386;84.02142198325922;128.2699290936196
11528;4319200620;20141015T000000;235000.0;2;1.0;1270;9182;1.5;0.0;919.62;0.0;3.0;6.0;1270.0;0.0;1917.0;0;98126;47.5365;-122.378;1760;9100;41.18763131899699;97.27340083096988;138.46103214996685
11529;3895100039;20150324T000000;757500.0;4;2.5;3420;6845;2.0;0.0;1237.07;0.0;3.0;9.0;3420.0;0.0;2009.0;0;98052;47.6777;-122.156;2800;5715;51.77415932569225;83.00393974948045;134.7780990751727
11530;1336800160;20140605T000000;875000.0;5;2.5;2920;5568;2.0;0.0;1133.56;0.0;3.0;8.0;2320.0;600.0;1906.0;0;98112;47.6265;-122.312;2970;5568;16.04027972953682;119.8224960761205;135.86277580565732
11531;538000250;20150112T000000;332500.0;4;2.5;2220;4720;2.0;0.0;629.58;0.0;3.0;7.0;2220.0;0.0;1998.0;0;98038;47.3541;-122.024;2090;4717;81.05113799813819;104.34892217217643;185.40006017031462
11532;2482500040;20140717T000000;199900.0;5;1.75;1798;11232;1.0;0.0;544.49;0.0;3.0;7.0;1798.0;0.0;1967.0;0;98001;47.3266;-122.291;1300;15582;57.6948129614533;131.36383116393642;189.05864412538972
11533;249000180;20141201T000000;1890000.0;4;4.25;4285;9345;2.0;0.0;425.31;0.0;3.0;10.0;4285.0;0.0;2013.0;0;98004;47.6332;-122.199;1570;8994;26.84188062846031;106.46605234701819;133.3079329754785
11534;1118000080;20150331T000000;1925000.0;4;3.75;3600;16101;1.0;0.0;1000.75;0.0;3.0;9.0;3600.0;0.0;1951.0;0;98112;47.6308;-122.287;3650;9506;49.9999733075142;101.11713114176288;151.1171044492771
11535;1250200495;20140624T000000;455000.0;2;1.5;1200;1259;2.0;0.0;1166.9;0.0;3.0;8.0;1000.0;200.0;2015.0;0;98144;47.6001;-122.298;1320;1852;28.544358321172645;138.13790555380731;166.68226387497995
11536;7518503200;20140701T000000;459500.0;2;1.0;1250;3825;1.0;0.0;1088.44;0.0;3.0;7.0;850.0;400.0;1929.0;0;98117;47.6805;-122.38;1370;4998;62.59846858508626;118.94130935598572;181.53977794107197
11537;8106300090;20150428T000000;479950.0;3;2.5;2810;4984;1.0;0.0;803.54;0.0;3.0;9.0;1750.0;1060.0;2006.0;0;98055;47.4461;-122.209;2810;5711;37.14735653848229;108.36329751779304;145.51065405627534
11538;3886000010;20140821T000000;487000.0;2;2.5;1470;2533;2.0;0.0;558.75;0.0;3.0;8.0;1470.0;0.0;2005.0;0;98033;47.6874;-122.165;1470;6511;42.58793154685017;111.25394561085038;153.84187715770054
11539;9346920260;20140604T000000;646000.0;4;2.25;2500;8500;1.0;0.0;811.65;0.0;4.0;8.0;1600.0;900.0;1978.0;0;98006;47.5615;-122.131;2290;8927;76.39306604219261;99.52151023099928;175.9145762731919
11540;3876100310;20140711T000000;405000.0;3;1.5;1600;7500;1.0;0.0;1368.55;0.0;3.0;7.0;1600.0;0.0;1966.0;0;98034;47.721;-122.182;1700;7500;18.27064507446859;94.9922477299726;113.2628928044412
11541;7857000900;20140724T000000;353000.0;3;1.75;1260;11775;1.0;0.0;819.83;0.0;5.0;6.0;1260.0;0.0;1942.0;0;98108;47.5501;-122.296;1270;5480;50.57743477914392;91.9882261232882;142.5656609024321
11542;5451210150;20140514T000000;955000.0;5;2.25;2510;9887;2.0;0.0;886.48;0.0;3.0;8.0;2510.0;0.0;1972.0;0;98040;47.5339;-122.223;2510;10006;52.08934884626912;99.81271655457692;151.90206540084603
11543;7891600245;20150422T000000;430000.0;3;2.0;1860;7500;1.0;0.0;1411.14;0.0;3.0;7.0;930.0;930.0;1909.0;1950;98106;47.5662;-122.364;1000;5000;13.889387481779906;114.99152836712643;128.88091584890634
11544;8562710250;20140505T000000;890000.0;4;4.25;4420;5750;2.0;0.0;755.63;0.0;3.0;10.0;3410.0;1010.0;2006.0;0;98027;47.5404;-122.073;4420;5750;48.266435348267194;84.34074936924205;132.60718471750926
11545;7169500020;20141205T000000;99999999.0;2;2.25;1470;1101;2.0;0.0;759.01;0.0;3.0;8.0;1340.0;130.0;2005.0;0;98115;47.6768;-122.301;1470;1582;49.75290305578394;103.90366644622985;153.65656950201378
11546;770000045;20141024T000000;405600.0;5;1.5;2830;4000;2.5;0.0;806.17;0.0;4.0;8.0;2830.0;0.0;1918.0;0;98118;47.5132;-122.262;1480;4000;39.5277190984253;125.46554519477515;164.99326429320044
11547;3622059157;20141009T000000;205000.0;4;1.75;1850;65340;1.5;0.0;816.19;0.0;4.0;7.0;1850.0;0.0;1972.0;0;98042;47.3468;-122.11;1750;40946;26.161069731404687;105.74325840124416;131.90432813264886
11548;6021502750;20140715T000000;607500.0;3;1.5;1800;4700;1.0;0.0;1320.35;0.0;3.0;7.0;1200.0;600.0;1941.0;0;98117;47.6858;-122.385;1580;4700;34.212170373682866;86.66584448701128;120.87801486069415
11549;5416510110;20140605T000000;297500.0;4;2.5;1910;5000;2.0;0.0;788.8;0.0;3.0;7.0;1910.0;0.0;2005.0;0;98038;47.3608;-122.036;2020;5000;53.31626499870657;98.23323888610362;151.54950388481018
11550;5416500260;20140908T000000;285000.0;3;2.5;1890;3629;2.0;0.0;958.03;0.0;3.0;7.0;1890.0;0.0;2005.0;0;98038;47.3613;-122.041;1980;4000;56.92565821490507;91.95329845450348;148.87895666940855
11551;1822300040;20140507T000000;420000.0;2;1.5;1040;3500;1.5;0.0;1061.59;0.0;4.0;6.0;1040.0;0.0;1904.0;0;98144;47.588;-122.304;1340;1213;85.22842702712006;123.3431077952041;208.57153482232417
11552;2591720070;20140502T000000;482000.0;4;2.5;2710;35868;2.0;0.0;930.61;0.0;3.0;9.0;2710.0;0.0;1989.0;0;98038;47.375;-122.022;2780;36224;66.7708203764175;97.79393643209275;164.56475680851025
11553;2722059275;20150512T000000;536000.0;3;2.75;2290;34548;2.0;0.0;558.81;3.0;4.0;7.0;2290.0;0.0;1984.0;0;98042;47.3691;-122.163;399;275299;24.015306144841922;79.3545176942053;103.36982383904723
11554;164000267;20141016T000000;311300.0;2;1.0;1000;7228;1.0;0.0;859.23;0.0;4.0;7.0;1000.0;0.0;1947.0;0;98133;47.7294;-122.352;1100;7228;31.471177829950364;91.31146022081859;122.78263805076895
11555;40000228;20141015T000000;221900.0;2;1.0;780;6727;1.0;0.0;919.81;0.0;3.0;6.0;780.0;0.0;1939.0;0;98168;47.4733;-122.281;1860;10124;73.1517514335536;113.44794330792004;186.59969474147363
11556;3092000030;20140808T000000;270000.0;3;2.25;1470;16728;1.0;0.0;1275.4;0.0;4.0;7.0;1350.0;120.0;1959.0;0;98168;47.4968;-122.302;1540;9000;22.4681583952228;103.33177956831454;125.79993796353735
11557;2310030490;20150323T000000;292500.0;3;2.25;1390;6004;2.0;0.0;1049.71;0.0;3.0;8.0;1390.0;0.0;1993.0;0;98038;47.3536;-122.047;1630;6397;55.781243862612925;102.64370575502642;158.42494961763936
11558;6632300477;20141006T000000;324950.0;3;1.0;1040;7288;1.0;0.0;1266.61;0.0;3.0;7.0;1040.0;0.0;1959.0;0;98125;47.7287;-122.311;1160;7287;60.35688631880104;136.07883049465266;196.4357168134537
11559;2953000300;20141008T000000;201000.0;3;1.0;980;9682;1.0;0.0;829.77;0.0;3.0;7.0;980.0;0.0;1969.0;0;98031;47.4136;-122.207;1580;9682;83.52045429748601;103.07205555540438;186.59250985289037
11560;8651730580;20150330T000000;531000.0;3;2.25;1910;8390;1.0;0.0;1147.39;0.0;3.0;7.0;1910.0;0.0;1979.0;0;98034;47.73;-122.216;2410;8390;21.007547151939306;109.04365716111752;130.05120431305681
11561;3856900507;20140512T000000;1315000.0;4;3.5;3460;3997;2.0;0.0;987.81;0.0;3.0;10.0;2560.0;900.0;2004.0;0;98103;47.6718;-122.329;1860;4000;70.72736597439177;106.92384866129251;177.65121463568428
11562;7524200330;20150316T000000;290000.0;4;2.0;1630;7618;1.5;0.0;582.68;0.0;3.0;7.0;1630.0;0.0;1967.0;0;98198;47.3658;-122.317;1320;8774;25.905827703054392;117.31753393319444;143.22336163624882
11563;1545800730;20150222T000000;269950.0;2;1.75;1320;7540;1.0;0.0;1192.02;0.0;3.0;7.0;1320.0;0.0;1968.0;0;98038;47.3634;-122.052;1570;7540;40.32360970129588;125.37838157489045;165.70199127618633
11564;1443550020;20150506T000000;570000.0;4;2.5;2640;11816;2.0;0.0;582.56;0.0;3.0;8.0;2640.0;0.0;1999.0;0;98019;47.733;-121.968;2400;11816;39.22359518195967;102.0004355508134;141.2240307327731
11565;2163300130;20141001T000000;386000.0;5;2.5;2740;12413;2.0;0.0;886.83;0.0;3.0;7.0;2740.0;0.0;1990.0;0;98031;47.4199;-122.183;1900;7416;42.583222098046726;112.85354176771776;155.43676386576448
